hvac_S,hvac_N
23.17857143,9.09
17.0,39.79
22.3,48.2
22.03052632,0.0
21.8,25.9
20.66176471,7.777777778
13.605,8.5475
36.555,37.90636364
23.83,23.7
3.2745,18.762
29.1,44.2
0.0,0.0
18.90529412,18.32882353
26.96666667,9.487777778
24.03636364,9.796666667
39.029,35.958
21.0,22.2
22.25210526,8.518
16.3,38.0
40.13333333,44.77333333
26.42941176,8.139
9.154,22.465
26.93657644,9.853377248
19.68428571,7.242857143
15.72947368,27.70526316
31.43529412,8.3
21.54105263,22.56315789
20.0,20.39
20.89315789,22.42631579
1.8495,0.0
16.0,58.2
0.0,19.11473684
15.7497037,22.21738791
0.0,8.012857143
0.0,40.5
6.453636364,19.9175
21.7,22.6
21.305,26.85
23.23846154,34.61538462
24.55,8.44
29.9,53.0
15.88722222,41.6985
0.0,13.50411765
22.13333333,33.63333333
19.73631579,39.193
0.0,0.0
25.41666667,6.775
17.86157895,19.95631579
21.0,22.9
29.05,8.776
44.69944444,8.328571429
35.22058824,39.03294118
45.40588235,8.131111111
20.2,22.3
0.0,11.23190476
28.68333333,8.853333333
5.070909091,18.306
25.38,8.158
19.71,14.82222222
0.0,3.620526316
24.48333333,30.97416667
25.81,7.56
18.0,41.4
27.33529412,8.065
26.125,7.578
24.2,23.3
18.21947368,23.43157895
24.5,8.845
15.48833333,9.299
0.0,15.40388889
22.61666667,7.46
26.11764706,8.411111111
37.67157895,8.133333333
26.56315789,7.8875
20.125348657198515,34.34213027190367
24.43333333,8.096666667
54.41578947,8.052727273
28.69473684,9.841428571
43.730625,8.877777778
43.395,7.866666667
0.0,7.625
22.12,19.67777778
22.54,8.589090909
25.61666667,42.75363636
0.0,0.0
0.0,1.928823529
37.86076923,7.898888889
26.87011076,7.85
19.58789474,24.08333333
0.0,3.827222222
0.910555556,38.97555556
30.98235294,36.686875
8.555,41.08764706
37.37578947,8.23
0.0,7.94
19.35588235,8.27
26.6,50.3
30.88,8.433333333
26.21555556,7.925
0.0,40.5
21.51818182,26.05454545
29.52526316,31.5635
21.73888889,7.725
8.0295,36.682
25.80073427,10.11965479
28.32,8.88
41.03111111,8.254444444
0.0,34.29
16.2,17.7
19.23666667,8.49875
52.61111111,59.58947368
36.1,34.835
24.73125,8.588
20.31588235,8.435
26.9,22.7
13.466,39.59866667
26.62631579,10.09666667
17.83833333,8.953333333
21.2,22.5
26.88421053,23.26
27.6,34.29
20.86611111,8.741428571
42.886875,8.7475
23.735,7.99875
23.86610886,8.3
30.0,34.5
19.3345,21.3095
7.368125,19.68705882
53.87,7.92
6.093125,21.72
16.5,38.7
0.0,18.404
0.0,7.44
24.41538462,8.248
6.531052632,20.28736842
37.21133333,36.19933333
21.9,25.58888889
4.826363636,19.72545455
21.7,62.3
40.87736842,9.252727273
11.28428571,20.97615385
45.12882353,8.566666667
21.70555556,7.898333333
33.96,38.75133333
16.59315789,22.36
27.18125,8.077777778
13.84210526,20.94157895
61.155625,7.466666667
14.45157895,22.96842105
23.45789474,25.17777778
46.1295,7.842857143
0.0,33.355
21.3,22.9
0.0,0.0
24.84545455,23.8
0.0,0.0
16.7,24.6
0.0,7.624375
15.7345,24.87842105
1.273684211,18.89894737
6.377894737,8.13625
29.555,14.61666667
32.78722222,8.495
30.7,34.1
5.875882353,6.082777778
30.70428571,31.7195
0.0,0.0
12.03473684,3.668421053
17.29714286,23.17933333
31.36235294,33.87
28.725,9.508181818
20.3,21.3
13.63666667,23.08833333
16.540329985257358,31.09204468576013
26.9,33.79
42.3,38.9
20.516875,28.11875
22.0,23.1
0.0,11.47912059
20.95578947,21.93684211
28.25555556,9.053636364
19.95333333,23.0
2.741578947,0.0
29.27368421,29.10526316
21.94125,41.01266667
28.3,32.7
28.37692308,8.0625
21.90473684,7.86
28.03684211,7.942857143
22.12375,25.66875
14.76285714,22.03571429
62.28817204,37.89569892
18.68222222,33.94470588
20.87866667,8.154444444
25.97333333,8.217
2.285714286,20.84142857
23.49888889,15.25
22.03684211,8.497142857
23.68833333,25.00526316
25.585,8.392631579
21.61125,22.81333333
27.0,47.6
0.938333333,19.84722222
26.6,8.066666667
0.0,16.59642857
23.3,32.9
46.60526316,8.625
9.935928303225296,18.555687831671094
21.4,42.3
25.05,8.399
13.3225,22.09
20.28368421,8.3125
43.1,10.75714286
25.18333333,39.01727273
24.261875,10.41125
4.678947368,9.3
33.62714286,37.705
13.5175,21.905625
24.926,27.96666667
33.516,28.84
8.0845,21.5995
16.19666667,21.49944444
5.8,21.29214286
31.68277778,9.1375
0.0,21.641875
18.0,26.3
27.98235294,38.51933333
6.044444444,2.346470588
22.66043875,11.95
23.13179747,8.9225
0.0,22.19666667
21.72636364,26.88333333
1.242142857,20.438
21.3625,8.0
32.7,36.9
27.75968347,9.19
24.96369488,9.193481225
19.89,21.8
58.4,42.4
21.87777778,9.71125
30.90526316,9.735
0.0,8.122222222
23.5875,9.3
0.0,37.4
19.63593644916159,32.809462556019525
13.4075,22.88
28.09444444,8.182857143
0.0,9.91827811
5.743333333,23.87777778
29.5199369,9.599274047
3.219047619,23.5995
24.17368421,8.642222222
10.376370062039598,26.42845290564469
26.19411765,7.925714286
23.73157895,8.609090909
7.042105263,25.075
45.93,8.43
25.14705882,8.93375
31.475,34.09833333
21.96055556,27.18888889
17.2,38.4
27.11578947,8.072727273
16.23411765,21.385625
21.0,53.3
18.98904762,8.067
26.02471994111005,35.17247744371957
1.011111111,19.18722222
23.1,45.9
0.0,33.9
4.69952381,8.498
26.91666667,8.061666667
45.1,74.59
23.7,23.8
13.61117647,24.68823529
0.0,14.98315789
20.55444444,8.545
20.9,23.0
34.104,39.18315789
25.2,23.5
19.8,26.7
19.8,22.4
22.3,24.2
0.0,19.135
0.0,9.36125
28.83809524,8.0
0.0,32.38666667
25.00639299,9.467163288
18.22136574,20.52714583
22.0,23.2
23.20526316,9.61
21.4,24.3
17.8,24.8
21.98611111,9.018
0.0,9.39875
18.47263158,24.24736842
25.412748386146916,35.6581788506212
0.952941176,19.122
31.44946237,22.86344086
16.705,20.87055556
27.86470588,8.275555556
26.23052173,8.35
1.916666667,13.94388889
0.0,36.37105263
10.05631579,24.65789474
24.49047619,8.224545455
24.7,22.3
12.5675,24.05294118
36.6675,9.377777778
23.72352941,8.844444444
0.0,16.44833333
2.283333333,21.38111111
17.18157895,38.56
19.506259820329944,32.80990230532757
22.94875,15.58428571
27.56666667,8.21125
20.798125,8.548333333
28.19956628,8.55
29.85,45.2
26.32,7.6625
3.549444444,0.0
0.0,0.0
21.6495,8.238571429
3.055,8.471428571
19.715,8.242857143
37.4,48.8
2.736842105,0.0
17.55157895,41.95789474
27.60588235,7.828571429
39.9,64.8
0.0,0.0
20.8085,8.654444444
15.87,41.79857143
25.55714286,8.183333333
24.79090909,8.12375
0.0,0.0
21.5,39.7
19.89,21.1
22.1,29.0
15.34052632,0.0
41.39083333,8.552727273
17.69615385,23.25714286
20.97588235,24.2375
35.49,34.42
30.90833333,43.19166667
30.57553777,16.89
18.8,47.1
19.99894737,8.614285714
1.999411765,23.40588235
30.44,7.46
20.0,22.7
4.740694445,22.66787879
16.26,23.07894737
17.19294118,21.49941176
19.99928571,9.465555556
20.448,22.82
25.7,22.2
27.025,8.8
21.406,28.6
8.789,23.654
25.47647059,8.264444444
0.0,8.563333333
14.74875,13.1
7.586470588,18.77352941
0.0,15.28
27.30588235,7.831666667
2.752631579,8.665
0.0,17.65526316
20.58529412,24.12777778
27.44444444,7.44
9.186875,23.125
2.068421053,0.0
17.64731058151358,32.273836855316176
1.938333333,26.57777778
17.10666667,23.82222222
32.12,8.638
0.0,0.0
19.84875,23.60625
25.58461538,8.46
27.64705882,8.364444444
23.48888889,46.51764706
23.86153846,7.9
21.61895601,8.0
32.70769231,28.70727273
0.0,0.0
22.505625,23.98888889
25.01578947,18.6875
22.70473684,8.39
22.34,26.78
28.6,8.018
63.55625,9.08
16.87736842,27.32105263
31.56357143,32.28307692
27.0254524,9.742685449
26.2,60.8
25.42105263,7.75
16.8,25.1
40.643125,8.627142857
39.98368421,7.943333333
24.875,7.533333333
20.47315789,30.505
25.1,8.066666667
29.0,61.4
0.0,0.0
26.34285714,7.74875
49.0,43.5
0.0,21.04052632
11.99857143,19.19733333
9.599090909,25.81
25.66666667,8.033333333
20.2495,8.045
0.0,38.055
0.0,5.796537985
0.0,7.683157895
32.4,43.2
0.0,0.0
20.62714286,7.865
21.06846154,24.22307692
51.635,7.853636364
10.7,9.02
17.16235294,8.1
20.75764706,22.4
2.231578947,30.7315
46.21052632,9.3975
56.31428571,8.13625
0.0,24.24538462
25.2,41.7
25.0,42.5
19.17071429,8.174
27.2,26.1
0.0,0.0
27.37647059,8.51
24.67266667,43.32666667
25.66111111,7.729
28.41266667,34.23866667
5.804347826,52.77391304
12.06111111,12.71111111
27.68,8.797777778
17.6,19.6
2.709473684,9.358
41.905,7.7
27.41,7.18
25.11111111,8.417777778
45.44285714,8.2125
21.7,21.7
24.3,9.38
28.4,7.616363636
43.405625,43.9425
30.8,8.22
28.36,8.088888889
20.94888889,8.64
42.95866667,7.8475
19.83333333,40.26666667
0.0,3.963157895
13.51933333,21.8
27.66875,8.07375
0.0,16.31470588
24.96369488,9.193481225
4.152631579,21.24473684
55.56,7.82
18.277,27.75157895
25.175,9.318666667
15.7,62.6
18.32894737,23.64210526
29.40769231,8.242857143
22.49444444,36.71555556
3.036875,16.211875
18.95272727,21.83636364
30.20714286,34.23333333
0.0,22.61111111
0.0,0.0
8.419473684,24.50842105
21.6995,30.899
22.26941176,41.78176471
21.96875,8.76
0.0,8.638
30.6875,8.163333333
40.79,33.6
0.0,0.0
0.0,7.82
23.77222222,13.79333333
28.40526316,7.628571429
26.09090909,31.80818182
20.53578947,8.596666667
16.469,21.61526316
29.5,39.9
25.705625,42.38666667
6.561875,8.231111111
50.8625,60.80533333
21.65714286,7.565833333
25.31111111,9.89875
16.89,37.9
29.08,8.142857143
44.8,8.36
38.11238095,6.79
26.93,34.319
22.51666667,9.32375
25.27647059,6.383333333
24.63333333,8.431666667
27.86666667,9.88
19.5,29.5
28.11578947,8.575
2.944444444,23.28333333
18.5,33.5
20.16615385,9.2475
0.0,32.85444444
0.0,18.39
23.20678902,8.9
19.71315789,22.56315789
20.6,22.7
22.0,21.4
22.65,9.6
24.44705882,8.77375
20.64631579,8.27375
20.39,40.1
0.0,22.00947368
50.575,9.148333333
28.5,23.4
32.46,30.339
41.38736842,42.495
1.922222222,22.20789474
22.71764706,8.45
4.405263158,17.55894737
37.61785714,34.06285714
28.7,7.771428571
14.32117647,21.96470588
0.0,0.0
15.56947368,22.73157895
16.966,22.055
19.04571429,34.69333333
43.2,23.7
28.35263158,32.70473684
20.19875,8.3375
19.34210526,20.29263158
22.775,7.712857143
0.0,7.921111111
0.0,41.2
19.29916667,24.425
28.306,35.412
22.14,41.249
28.8614873,8.698714637
18.01058824,8.1
21.89,40.05272727
23.44157895,41.33578947
1.857368421,35.34578947
1.694736842,0.0
0.0,7.8125
0.0,6.093333333
25.5,40.2
17.39,40.6
48.03157895,8.476666667
17.51444444,22.63105263
20.39,21.1
29.04530581862781,35.21640759354091
0.0,0.0
23.31052632,8.933333333
18.25,23.52105263
2.257894737,0.0
21.4,50.6
25.0,25.6
8.446470588,8.18625
23.90555556,0.0
24.4,45.81111111
21.16989247,17.85268817
22.02352941,8.878
23.725,8.18375
21.85444444,32.86666667
28.92,32.75333333
22.194,28.34736842
25.1176573,9.954006714
36.78916667,34.39090909
24.26,8.1225
1.875,2.126666667
30.2,8.131666667
43.20466667,53.87333333
0.0,0.0
22.73529412,9.224285714
13.080101133733933,25.42195079156204
25.96470588,8.22
28.24705882,10.86555556
0.0,19.0
5.777777778,21.57789474
0.0,18.5935
25.54117647,8.8
32.54,34.19
30.155,34.4535
28.86331624,10.56843246
18.653,22.76263158
30.07,8.742222222
9.257647059,20.48823529
19.6,27.4
28.825,7.933333333
0.0,18.93473684
0.0,0.0
0.0,8.149
7.304444444,40.11
0.0,21.45684211
28.79166667,35.958
9.528235294,8.398
29.77894737,8.016666667
26.92631579,6.4
16.1,38.0
12.55789474,23.08823529
51.64285714,8.866666667
1.789473684,23.81
39.4,41.5
1.011111111,21.43888889
0.0,0.0
33.61133333,36.95133333
19.720821995964627,32.82518021353667
31.68625,7.885714286
18.61055556,22.10333333
23.54444444,9.231666667
28.02777778,41.23833333
24.01578947,8.881666667
3.62,33.378
25.19596491,40.00403509
30.95,8.016666667
23.64545455,8.427142857
28.33,8.289
0.0,9.203684211
0.0,6.33
1.939,0.0
6.3925,21.09294118
20.68722222,23.24210526
29.44166667,28.55
6.255,8.198888889
23.1445,4.526315789
0.0,1.08125
22.41904762,8.305555556
0.0,0.0
0.0,18.93866667
19.87352941,8.392857143
0.9,20.41368421
0.0,0.0
52.7,39.2
21.95294118,8.238
33.7,32.1
3.815789474,40.57
19.64857143,7.77
35.26052632,8.609
21.59294118,8.098888889
0.0,8.930526316
22.17588235,30.85294118
30.1,8.677777778
9.2645,21.8685
28.10860415,9.555981561
44.12882353,9.289
18.8275,22.4
0.0,18.8
10.255616098548103,19.770687686534075
50.5,58.4
11.04736842,20.95736842
23.26128205,23.74369231
24.10859677,8.4975
38.86272727,15.25
22.53571429,7.6875
0.0,11.97666667
19.96181818,8.73
19.14888889,39.70941176
10.56952381,21.19894737
2.255555556,6.294117647
24.16555556,26.25
13.49705882,20.88058824
21.52730833,7.866666667
23.4,41.0
0.0,19.14
18.29785714,21.95384615
26.22,8.066666667
18.56157895,8.778
3.9,41.82777778
1.909473684,0.0
23.45,28.29166667
17.5,40.9
29.38,7.966666667
6.921052632,22.51055556
17.1,59.7
30.985,8.439
28.7,8.51
21.57272727,24.41818182
44.04210526,48.87222222
58.0,34.7
30.280625,10.91666667
27.92443749,9.582016712
24.875,14.7625
1.488888889,29.40944444
17.89,40.5
5.766666667,3.95
19.928,26.52
28.582305671180222,34.86896912456791
11.12666667,21.57166667
18.2,41.1
28.40555556,32.91
31.90392727,35.44638384
37.3,13.45
26.48888889,8.112857143
44.5,41.0
28.95352738,9.274798111
14.685,20.654375
17.711022099168247,32.0136445986393
29.51578947,7.866666667
41.37611111,8.333333333
17.7,41.7
19.8,44.1
24.525,8.2
0.0,0.0
26.16,17.395
26.41666667,8.208888889
12.77222222,8.433333333
23.84375,40.941875
9.362941176,20.61529412
12.84833333,24.8
42.78333333,8.087777778
16.1,35.4
16.416061035279427,31.13168901817403
18.06055556,9.1625
0.0,23.98888889
46.20421053,8.43375
25.82222222,8.61125
25.4375,33.7975
0.0,0.0
28.74375,7.863333333
36.53315789,40.22111111
22.455,27.855625
7.177777778,20.13294118
29.66666667,23.34
25.5535,28.629
25.91111111,8.611428571
33.80962659,8.4
0.0,42.94578947
0.0,3.988888889
1.866111111,19.57052632
26.1,24.0
18.28333333,7.698571429
37.32375,8.306
23.11875,37.33125
0.0,11.33777778
7.079,0.0
19.70818182,39.0225
18.06388889,7.975555556
17.1,39.79
37.12,39.85428571
2.022941176,21.08777778
23.26076923,28.09230769
30.41111111,8.7
22.95176471,20.52375
42.31727273,15.52222222
1.394736842,21.87315789
23.17,26.48
0.0,19.78466667
21.7,22.6
36.4725,7.88625
24.96369488,9.193481225
0.0,13.39333333
18.6,41.88461538
20.8,22.0
47.82307692,7.888
20.8,21.4
1.815789474,22.08842105
20.8,23.8
20.8,23.7
35.14333333,32.31933333
41.74631579,46.44444444
19.96105263,3.915263158
25.18888889,47.3
52.68,8.257142857
5.793888889,7.785714286
20.05526316,26.9245
34.38277778,38.33666667
25.0587072,8.3
21.55555556,8.796666667
49.13684211,8.488888889
26.96,29.386
42.94588235,15.78
29.83888889,23.02105263
12.91647059,21.42611111
24.78947368,8.25
24.2625,43.725
40.19833333,43.82305556
29.63333333,39.40666667
0.0,45.0
0.0,0.0
19.5,42.1
11.4575,20.46684211
21.1425,40.240625
20.6625,24.5875
26.55059909,10.15268329
0.0,17.95157895
21.66285714,28.87857143
21.93087345,7.944444444
25.33333333,8.308
0.0,16.4175
29.48333333,8.488888889
0.0,36.7
10.32428571,7.662727273
0.0,9.27
11.964001212751839,19.73710083758101
19.73340167490494,32.44398523252926
21.64,39.4775
5.915263158,27.63157895
0.0,0.0
0.0,0.0
30.58,8.716
5.168125,11.55
18.41315789,27.94210526
0.0,20.218
23.0,42.5
21.2,48.0
37.0825,8.53625
28.24444444,8.217272727
24.51666667,8.255714286
24.87368421,25.42222222
0.0,10.49704711
2.2,16.47875
6.67897436,21.33222222
22.5,38.79
0.0,0.0
7.021052632,21.26789474
0.0,0.0
27.87346898,14.7
1.815789474,19.2515
21.1145,7.788
26.73846154,9.0975
13.72294118,20.91647059
33.06157895,8.159
26.90107343,9.875556079
20.6,40.9
21.14,26.02882353
0.0,18.872
1.7,8.733333333
0.0,0.0
24.8,40.9
6.593529412,4.543125
29.4231258,10.69871965
32.17555556,33.43222222
26.89090909,39.21818182
0.0,13.80368421
19.93,8.448333333
0.0,19.6
14.815,21.14944444
3.86,23.80555556
0.873684211,21.72055556
24.43333333,44.21111111
34.9,57.0
3.183333333,6.528947368
60.55736842,8.664444444
12.48666667,19.32466667
11.51727273,37.49
26.01666667,8.5725
22.3,22.5
23.92294118,26.81333333
25.78421053,8.38
6.779,0.0
16.7,37.9
39.39333333,8.333333333
20.24,39.93
42.98235294,8.232222222
46.7,21.0
9.973125,21.32142857
50.725,8.188
23.23333333,8.363333333
35.44125,36.09071429
1.055625,20.81117647
18.3,39.1
31.22294118,33.78705882
0.0,8.354285714
18.2,41.5
22.055,0.0
0.0,0.0
8.964444444,22.9
0.0,0.0
1.689473684,0.0
34.69793277,37.9530696
25.54117647,8.8
26.17647059,8.1
1.1,14.67133333
4.087777778,8.311666667
38.42611111,9.43
28.91052632,8.042857143
23.59421053,25.29473684
21.95333333,37.36666667
14.88166667,8.72375
20.23166667,28.54333333
25.67894737,8.0725
27.41333333,7.948333333
13.607930085145654,19.453021180610676
3.494444444,19.88166667
37.2,40.6
23.45832893,8.239233597
23.08333333,29.02727273
3.794444444,18.98105263
18.6,35.29
1.32,13.7165
24.26666667,8.4975
25.14375,39.579375
19.55263158,21.68222222
21.77142857,7.764166667
19.925,7.966666667
22.35263158,8.066666667
11.81866667,35.31875
23.02777778,8.809
20.2545,26.135
4.058823529,19.96
44.51111111,8.297777778
20.03285714,31.81428571
29.005,8.484285714
0.0,0.0
26.66470588,8.999
19.86105263,8.55
23.70473684,27.26842105
16.8,47.3
27.83333333,8.155555556
40.69888889,8.575555556
18.92785714,13.50583333
44.506,8.211428571
40.91133333,7.9875
37.1,41.1
20.30533333,7.9875
26.24705882,7.955714286
4.187777778,23.64684211
0.0,31.84157895
0.0,19.53941176
0.0,22.03111111
24.25,8.498333333
0.0,20.29388889
27.58333333,7.944444444
21.71647059,7.71125
18.78,7.8475
28.71111111,7.915
19.49875,12.24285714
9.916111111,21.93166667
2.605,16.4045
36.5,41.9
15.626,22.12
23.23076923,34.28461538
2.173684211,12.50736842
25.36666667,8.9725
0.0,8.79
26.8,23.2
30.0,8.13
22.06055556,8.4
19.34222222,19.65631579
29.22,10.08
20.51666667,8.242857143
14.76823529,20.185625
17.53333333,41.83333333
0.0,5.186376092
20.8,22.6
4.546666667,37.718
23.50625,11.23333333
20.31,24.1
0.0,25.3
2.361875,19.61823529
0.0,0.0
25.0375,23.1
35.70818182,38.95090909
48.94761905,7.955555556
1.938888889,19.44722222
32.1,40.6
10.93333333,24.439
2.651578947,39.93166667
0.0,2.64
45.4,39.2
0.0,28.47894737
23.19125,10.298
26.32,33.20555556
0.0,0.0
25.6,22.48
21.1,21.6
2.153333333,19.11066667
0.0,0.0
10.89888889,21.32777778
27.54736842,7.64
8.298947368,23.47
10.36789474,2.168421053
19.39,65.09
22.62,42.01
59.57727273,7.866666667
16.2,38.6
1.81,8.956
20.50947368,8.16
16.0,36.29
19.0,25.7
1.211764706,19.879375
4.955,7.56
19.992,25.27857143
0.0,0.0
22.85294118,9.533333333
28.31176471,15.7
34.27220965,8.495
44.74142857,8.318888889
28.76666667,8.786666667
23.43571429,8.111111111
25.43636364,34.01545455
37.09823529,43.45823529
2.983333333,19.80777778
14.98166667,21.58833333
29.36941176,29.28235294
28.22968242,9.823807417
0.0,1.987058824
12.91944444,8.26
20.04684211,25.15263158
18.773,37.8485
28.04705882,9.797
6.68125,18.87133333
51.77,7.79
0.0,8.276666667
13.30444444,38.25722222
20.50421053,22.65789474
27.14052632,21.59368421
49.8,24.9
27.64631579,23.90555556
19.51058824,38.38222222
7.736842105,24.76315789
0.0,18.10736842
0.0,7.719
26.78,8.0975
28.56111111,8.287777778
21.7,24.4
23.46,22.55
9.8,20.05388889
11.29315789,0.0
28.77222222,7.971428571
25.6,21.4
0.0,18.80368421
23.77894737,0.0
16.794617218489634,20.262035823778433
0.0,20.43125
49.95263158,8.639
21.5,22.9
37.33769231,37.13833333
2.142105263,0.0
18.85631579,30.5
21.6,40.5
24.07272727,27.81727273
0.0,0.0
0.0,23.4
0.0,22.7
33.9,36.4
11.38789474,22.46111111
23.0,42.8
37.0795,8.665555556
35.5,39.4
0.0,16.12421053
0.908571428,7.5895
22.534027201876142,32.79475983992711
0.0,2.16875
12.84105263,21.16941176
27.87346898,14.7
19.85944444,8.296666667
22.3,28.2
61.61666667,8.507777778
24.03333333,10.43333333
31.68277778,38.29277778
34.96611111,9.068
0.0,60.7
11.57642857,21.77714286
25.09411765,37.60529412
21.49444444,7.688888889
0.0,23.88705882
34.335625,41.03625
23.72727273,7.998333333
5.428095238,20.914
0.0,22.3
11.65647059,9.085714286
27.3,33.0
18.5,19.3
1.511764706,13.65058824
31.269864151446995,38.48601588300539
40.29916667,9.216666667
20.09833333,8.338
0.0,8.296666667
8.532777778,0.0
24.96369488,9.193481225
20.39,41.1
19.248,8.14625
17.58,33.96294118
0.0,19.03666667
25.66153846,30.54615385
60.15714286,8.098333333
11.68778756176738,19.157788055782703
21.0,21.1
28.65,8.33625
21.3,22.6
24.92,6.411111111
1.03125,0.0
18.92944444,8.133333333
19.46277778,25.6
24.15933333,40.56666667
19.5,66.59
25.56327621,10.28224298
24.0,40.29
26.4,32.0
24.78947368,8.25
3.519333333,20.949375
0.0,0.0
0.0,17.5
23.30555556,9.1
45.58333333,8.05
21.91875,22.79857143
28.95,9.02
42.87055556,8.34
2.175,19.38277778
37.1,24.6
15.85375,21.925
21.75555556,7.44
19.34052632,9.385714286
25.58,9.433333333
31.46263158,8.4
19.3,25.9
22.22857143,30.55333333
25.4,21.5
22.32857143,43.65714286
1.276,8.799963106
28.72631579,8.755714286
0.0,13.96928571
22.04666667,40.8
23.21666667,11.0125
0.0,12.24052632
23.8,8.036
26.75,7.93625
28.55,7.7375
20.7825,22.6
27.735,8.35
0.85,34.08315789
13.81,17.999
29.13933333,34.25133333
33.9,52.5
21.627228155415537,34.76493347120072
20.77609100414179,20.90669034380676
0.0,0.0
27.33,8.664444444
14.01368421,18.25578947
4.947368421,22.53277778
30.98,8.35
37.37578947,8.23
0.0,13.82842105
2.68125,26.986875
2.2,2.358823529
18.32666667,27.65555556
22.75,0.0
16.86157895,12.87157895
13.798125,35.249375
29.2,8.14
50.5,47.2
24.875,8.222222222
22.97058824,30.51588235
24.31666667,7.209090909
16.95,26.34285714
21.56210526,0.0
19.89,21.8
20.393125,8.02
11.80941176,8.836363636
0.0,39.29
0.0,0.0
18.0,40.5
22.93896519,9.236806579
22.97647059,21.580625
19.01133333,8.9975
30.54705882,9.565555556
31.12631579,36.49421053
23.2,23.4
19.89,40.1
40.79,45.6
14.99263158,25.70526316
3.494210526,0.0
24.61578947,23.01421053
23.84,7.998
0.0,17.15333333
21.9,22.7
30.841875,31.79266667
29.07402484,9.663014171
24.42761343,8.426666667
28.45,8.58375
17.39,8.341428571
33.58,9.518
23.4,8.283333333
27.32222222,8.114285714
33.85,36.29055556
18.51058824,22.40588235
42.84526316,41.29388889
26.06111111,8.27375
0.0,8.276666667
14.15526316,21.93684211
24.07058824,7.722222222
49.37,7.899
25.71666667,8.135625
8.558717039,21.41313218
22.9,8.425714286
19.66944444,0.0
23.77894737,8.49875
25.61176471,8.419
0.0,8.097142857
7.441394336,18.53088235
8.138666667,0.0
18.816241855494184,29.6083851643873
2.26,19.60692308
40.33411765,39.755625
8.619,7.76
26.81,9.007
36.1,43.0
27.05,7.9125
20.22142857,39.11928571
16.64133333,22.34280702
22.28,8.566
6.220526316,23.08647059
57.43529412,8.93625
23.75388889,30.91055556
19.94533333,24.52
15.75388889,22.8
28.57,10.1
0.0,37.70368421
55.01,8.481666667
21.51,47.06
26.7,23.5
31.66897992,9.676870783
0.0,26.82526316
23.9,42.4
6.257647059,21.424375
0.0,18.39117647
17.84944444,25.68888889
21.00947368,8.618
24.45714286,14.8
46.31176471,7.783333333
19.6,22.9
28.61875,8.698
21.5,21.5
11.24285714,21.7
8.966842105,25.82526316
17.24894737,21.83333333
47.41875,49.52941176
22.05,7.88
19.013078322448337,32.07605803409001
38.79,65.9
25.93157895,8.178
24.96369488,9.193481225
19.54157895,28.08947368
28.58,8.654285714
28.12197852,10.23731632
0.0,19.99875
43.28117647,7.916666667
25.38,8.158
25.15333333,7.1
26.01045525,10.14145911
29.88333333,7.775
1.026315789,11.89631579
28.77879467,8.9
19.89,47.8
22.8,21.6
27.43333333,8.011428571
46.68,7.77375
0.0,37.6
6.2035,8.0
26.02105263,9.36
22.60473684,25.14444444
0.0,0.0
21.0,20.9
18.898,8.33625
24.66866533,10.54667935
26.28235294,8.33
40.7,47.7
33.84363636,36.39666667
28.06190476,15.439
27.40675036,9.471788926
0.0,18.83055556
26.935,8.084285714
19.530625,44.41933333
39.4925,7.95
17.7,40.5
10.26142857,20.64666667
17.39,39.1
41.29315789,8.081666667
30.38833333,26.83529412
31.767,42.5
23.8,25.7
29.18052873,9.287562685
8.715789474,21.0285
0.0,8.368571429
1.092666667,17.06076923
20.58428571,25.18181818
1.7595,21.0195
26.14,7.736923077
20.430625,8.76875
19.56857143,7.766666667
18.8,38.79
47.27,8.1
5.688421053,20.43
14.184,21.43125
21.5,22.9
56.2375,8.833333333
5.29,33.82631579
25.9212504,10.02524235
0.755,0.0
33.6,29.4
20.94736842,9.0
2.261111111,18.975
38.4,42.3
14.33294118,23.49214286
0.0,2.757894737
19.41470588,10.1
14.81388889,48.04444444
30.97857143,8.518
0.0,19.41526316
0.0,7.57
38.47411765,40.95764706
26.04705882,10.32235294
26.61262245,9.877382383
7.245294118,20.07529412
7.811875,20.390625
27.025,7.94
0.0,9.744004041
40.62111111,8.2375
0.0,0.0
0.0,0.0
0.0,12.14777778
26.36884244,10.06161006
29.4875,8.684444444
24.43333333,6.833333333
18.89,41.7
26.96434749,9.384738608
18.96315789,19.79235294
22.65444444,7.625
22.83333333,7.571428571
64.87333333,8.635
1.111176471,19.68
1.6,0.0
32.70625,10.8625
2.815789474,21.61157895
2.74,18.5275
35.565,39.38764706
26.06666667,7.507692308
42.84444444,8.7225
16.09421053,21.46263158
29.14736842,8.465555556
9.319473684,8.60875
27.60833333,8.275
20.05153846,43.26153846
22.0,23.1
0.0,2.135566626
30.27,8.947
19.8,20.6
27.15789474,8.757142857
28.37692308,8.0625
23.53333333,19.25333333
8.481764706,0.0
26.08235294,9.095
1.394117647,9.556
27.28,8.378
0.0,20.66538462
27.26875,6.2625
22.32578947,24.86111111
26.07241094,14.83333333
24.35263158,9.482857143
16.89,38.4
29.5199369,9.599274047
25.54,8.253333333
39.7,8.457
25.75555556,7.916666667
30.3,45.1
23.4,8.283333333
25.14166667,43.7
0.0,17.98777778
9.142674949,21.47283046
28.03997179,9.766698197
0.894444444,3.894210526
27.28476487,9.672322488
20.08058824,7.788888889
21.93625,8.155555556
